id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2613187,B&B DE ZWARTE KAT,13381627,Dezwartekat,,Noord-Oost,52.39449780411922,4.945398676032854,Private room,68,2,76,2016-07-18,2.67,1,170
2940577,Detached family home in center,15013253,Heleen,,Noord-Oost,52.39831470621982,4.925242169361386,Entire home/apt,168,2,0,,,1,180
7822985,Luxury apartment for 4 persons,29591818,Frans,,Noord-Oost,52.40238962052545,4.942974958767861,Entire home/apt,150,4,0,,,2,0
11918974,Medium room near to the center,12328045,Eugene,,Noord-Oost,52.399368744177565,4.940408932941706,Private room,56,2,8,2016-07-19,2.05,3,117
2842228,Your own appartment on wheels,3040748,Henk,,Noord-Oost,52.39390746619781,4.990683052314005,Entire home/apt,69,2,42,2016-07-07,1.55,9,348
13721210,Close to the city centre in a quiet neighbourhood,53212138,Vladimir,,Noord-Oost,52.404275358724824,4.930383005699912,Entire home/apt,150,2,0,,,1,32
515088,Familyfriendly Suite incl breakfast,2536879,Hansje,,Noord-Oost,52.39549794275491,4.995761024623377,Private room,120,2,0,,,1,361
55798,amazing houseboat with roofterrace,263812,Shibumi,,Noord-Oost,52.38299609146195,4.965177712882424,Entire home/apt,175,3,7,2016-08-02,7,1,58
11459382,Simple room with double bed,60265303,Konstantine,,Noord-Oost,52.39825249017214,4.9286089892434815,Private room,53,1,1,2016-04-11,0.26,1,0
613088,Your own cottage in the countryside,3040748,Henk,,Noord-Oost,52.40991541897414,4.962910611730041,Entire home/apt,78,1,156,2016-07-19,3.25,9,304
13293783,Light and quiet room in a green neighborhood NORTH,36431663,Jasmijn,,Noord-Oost,52.39703677518472,4.933106953430053,Private room,75,2,0,,,1,0
3561418,Charming dikehouse A'dam North (2 kayaks/1 boat),17929296,"Ernst, Jessica & Madelief",,Noord-Oost,52.38655094788697,4.955695705146791,Entire home/apt,125,5,1,2016-07-31,1,1,81
11556728,Gypsy Waggon - Your villa on wheels,3040748,Henk,,Noord-Oost,52.413163650845966,4.945775227762968,Entire home/apt,91,2,8,2016-07-17,2.18,9,191
3462884,Private Modern Room + Sunny Terrace,11969034,Raul,,Noord-Oost,52.40383082087025,4.938426697218918,Private room,60,4,103,2016-07-13,4.07,8,20
13424779,Nice family apartment in Amsterdam,7237490,Yasser,,Noord-Oost,52.39352414342618,4.9547021815550725,Entire home/apt,100,9,0,,,1,0
10868311,Large Clean & Modern Room for rent,2160394,Serge,,Noord-Oost,52.39711340113671,4.940607195787829,Private room,60,1,0,,,1,125
1168916,Lovely Country side house Amsterdam,3289006,Ellen,,Noord-Oost,52.38361888809258,4.977971999672187,Entire home/apt,120,2,45,2016-06-25,1.24,2,14
4969675,Family dike house with great view,21077937,Hanneke,,Noord-Oost,52.38606915680533,4.957696521637744,Entire home/apt,150,6,1,2016-04-30,0.31,1,345
3036359,"Cosy House Boat, well located",14271525,Annelieke,,Noord-Oost,52.37701145680322,4.978152707300466,Entire home/apt,81,2,4,2016-03-08,0.44,1,268
9556918,Romantic attic room with free WiFi,36025288,Olga,,Noord-Oost,52.403939859923284,4.929715128959312,Private room,50,3,29,2016-07-11,3.51,1,3
13127944,Sunny family home 10 minutes from citycentre,21055819,Tom,,Noord-Oost,52.394484036643576,4.930343500004239,Entire home/apt,140,3,0,,,1,5
13424878,Great family villa in hip north part of Amsterdam,76529415,Noelle,,Noord-Oost,52.39644880280847,4.9511596851812625,Entire home/apt,90,2,0,,,1,1
8081294,Room in our new build farm/villa,42686271,Paul,,Noord-Oost,52.4088998377426,4.966513715793625,Private room,95,2,4,2015-10-20,0.37,1,0
12309072,Amsterdam Noord,66377477,Fabio,,Noord-Oost,52.404935423270466,4.928441704767568,Private room,69,3,1,2016-07-06,1,2,138
7720233,Family house between city & nature,40565277,Iris,,Noord-Oost,52.405425033615465,4.933314821353228,Entire home/apt,125,5,0,,,1,0
13324378,GREAT family apt. with a big garden + trampoline!,669178,Sammy,,Noord-Oost,52.39039599527,4.957286047725989,Entire home/apt,149,2,0,,,168,14
14274636,Gorgeous & spacious home in truly unique location,1773041,Bas,,Noord-Oost,52.38612604531767,4.954680298208276,Entire home/apt,124,3,0,,,1,305
6901054,NICE AMSTERDAM! Familyhome!!,32294984,Christel,,Noord-Oost,52.40695501337769,4.92938661409129,Entire home/apt,165,7,2,2016-07-20,0.16,1,90
9555135,Stunning Houseboat in Amsterdam,47252533,Jason,,Noord-Oost,52.379024470208236,4.975130069169515,Entire home/apt,179,2,19,2016-06-30,2.74,3,0
9161106,Blauwepolder  Zunderdorp 1,47687781,Greet,,Noord-Oost,52.41077188917329,4.9611698052058975,Entire home/apt,65,7,1,2016-07-30,1,2,351
2864823,Cozy apartment with garden and free parking,14642357,Caro,,Noord-Oost,52.3960862800791,4.950179985088723,Entire home/apt,105,2,65,2016-07-27,2.35,1,48
3327727,Modern Family Home - Eternal Youth!,5800745,Vincent,,Noord-Oost,52.407508167197044,4.933180652387999,Entire home/apt,125,5,2,2015-07-22,0.08,2,5
